year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1924-25,15,5,0,1,0,N-SJHL,7,Saskatoon Wesleys,6
1925-26,16,19,0,0,0,N-SJHL,12,Saskatoon Wesleys,19
1926-27,17,6,17,1,0,N-SJHL,6,Saskatoon Wesleys,7
1927-28,18,15,33,6,0,PrHL,27,Saskatoon Sheiks,21
1928-29,19,1,2,1,0,AHA,9,Minneapolis Millers,2
1928-29,19,0,2,0,0,Can-Am,1,Providence Reds,0
1929-30,20,13,46,0,0,Can-Am,32,Philadelphia Arrows,13
1930-31,21,19,34,3,0,IHL,32,Syracuse Stars,22
1930-31,21,7,12,3,0,Can-Am,10,Boston Cubs,10
1931-32,22,22,19,19,0,Can-Am,37,Boston Cubs,41
1932-33,23,15,30,15,0,Can-Am,28,Boston Cubs,30
1934-35,25,10,16,10,0,Can-Am,15,New Haven Eagles,20
1935-36,26,3,0,1,0,IHL,4,Rochester Cardinals,4
1936-37,27,12,14,15,0,IAHL,37,2 Teams,27
1936-37,27,6,6,8,0,IAHL,12,New Haven Eagles,14
1936-37,27,6,8,7,0,IAHL,25,Cleveland Barons,13
1937-38,28,11,10,21,0,IAHL,43,Pittsburgh Hornets,32
1938-39,29,17,32,15,0,IAHL,49,Hershey Bears,32
1939-40,30,16,8,21,0,IAHL,52,2 Teams,37
1939-40,30,4,0,3,0,IAHL,17,Hershey Bears,7
1939-40,30,12,8,18,0,IAHL,35,Syracuse Stars,30
1940-41,31,12,20,23,0,AHL,50,Buffalo Bisons,35
1941-42,32,20,20,22,0,AHL,55,Buffalo Bisons,42
1942-43,33,22,11,42,0,AHL,52,Buffalo Bisons,64
1943-44,34,23,22,22,0,AHL,47,Buffalo Bisons,45
1944-45,35,30,27,36,0,AHL,56,Pittsburgh Hornets,66
1945-46,36,1,2,5,0,AHL,8,Pittsburgh Hornets,6
1945-46,36,24,14,12,0,PCHL,33,Hollywood Wolves,36
1946-47,37,12,30,17,0,WCSHL,35,Saskatoon Quakers,29
1947-48,38,28,32,27,0,PCHL,46,Tacoma Rockets,55
