league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,27,0,28,0,5,0,,NYR,[],0,0,2,0,3,0,1926-27,,0,66,0,0
NHL,42,0,29,0,16,0,,NYR,"[{'link': '/awards/voting-1928.html#hart', 'name': 'Hart-5'}]",0,0,6,0,10,0,1927-28,,0,146,0,0
NHL,8,0,30,0,0,0,,NYR,[],0,0,0,0,0,0,1928-29,,0,14,0,0
NHL,30,0,31,0,6,0,,NYR,[],0,0,3,0,3,0,1929-30,,0,82,0,0
NHL,0,0,32,0,8,0,,NYR,"[{'link': '/awards/nhl_all_star.html#1931', 'name': None}]",0,0,6,0,2,0,1930-31,,0,77,0,0
NHL,47,0,33,0,13,0,,NYR,"[{'link': '/awards/nhl_all_star.html#1932', 'name': None}, {'link': '/awards/voting-1932.html#hart', 'name': 'Hart-2'}]",0,0,10,0,3,0,1931-32,,0,106,0,0
NHL,48,0,34,0,17,0,,NYR,"[{'link': '/awards/nhl_all_star.html#1933', 'name': None}]",0,0,9,0,8,0,1932-33,,0,127,0,0
NHL,0,0,35,0,8,0,,NYR,"[{'link': '/awards/nhl_all_star.html#1934', 'name': None}]",0,0,6,0,2,0,1933-34,,0,86,0,0
NHL,29,0,36,0,5,0,,NYR,[],0,0,3,0,2,0,1934-35,,0,34,0,0
NHL,47,0,37,0,8,0,,NYR,[],0,0,3,0,5,0,1935-36,,0,58,0,0
NHL,35,0,38,0,0,0,,NYR,[],0,0,0,0,0,0,1936-37,,0,2,0,0
NHL,31,0,39,0,0,0,,NYA,[],0,0,0,0,0,0,1937-38,,0,10,0,0
