year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1985-86,14,45,45,55,0,SMHL,65,Saskatoon Flyers,100
1986-87,15,55,50,65,0,SMHL,62,Saskatoon Flyers,120
1987-88,16,23,51,16,0,SMHL,29,Saskatoon Contacts,39
1988-89,17,30,65,56,0,WHL,71,Saskatoon Blades,86
1989-90,18,40,81,47,0,WHL,61,Saskatoon Blades,87
1990-91,19,24,61,53,0,WHL,57,Saskatoon Blades,77
1991-92,20,4,31,8,0,Nat-Tm,26,Canada,12
1992-93,21,14,33,30,0,AHL,43,Capital District Islanders,44
1993-94,22,10,123,26,0,IHL,72,Salt Lake Golden Eagles,36
1994-95,23,9,12,12,0,IHL,30,2 Teams,21
1994-95,23,2,6,3,0,IHL,7,Denver Grizzlies,5
1994-95,23,7,6,9,0,IHL,23,Minnesota Moose,16
