year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1986-87,25,1,0,2,0,RHL,7,Rimouski Mariners,3
1987-88,26,0,18,0,0,AHL,8,Fredericton Express,0
1988-89,27,0,5,0,0,AHL,1,Halifax Citadels,0
1990-91,29,1,46,3,0,ECHL,9,Johnstown Chiefs,4
1992-93,31,2,12,4,0,ColHL,4,Detroit Falcons,6
1993-94,32,0,49,1,0,ColHL,3,Detroit Falcons,1
1995-96,34,0,52,0,0,ColHL,3,Quad City Mallards,0
1996-97,35,0,24,3,0,WPHL,8,Central Texas Stampede,3
1997-98,36,2,44,1,0,WPHL,4,Central Texas Stampede,3
1998-99,37,1,10,0,0,WCHL,3,Fresno\'s Fighting Falcons,1
