game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
0,1,7,0,6,2,1986-87,1,0,1,0,,NHL,14.3,1,23,0,[],3,1,,WIN
4,-2,104,0,62,23,1987-88,18,0,19,4,,NHL,18.3,5,24,73,[],42,15,,WIN
0,-17,91,0,57,30,1988-89,17,0,14,1,,NHL,15.4,13,25,74,[],44,13,,WIN
0,-1,2,0,2,0,1990-91,0,0,0,0,,NHL,0.0,0,27,2,[],0,0,,WIN
