year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1966-67,18,6,15,4,0,CMJHL,27,Calgary Buffaloes,10
1967-68,19,36,24,32,0,WCJHL,59,Calgary Centennials,68
1968-69,20,58,26,33,0,WCJHL,60,Calgary Centennials,91
1969-70,21,22,33,17,0,CHL,68,Tulsa Oilers,39
1970-71,22,18,55,21,0,CHL,61,Tulsa Oilers,39
1971-72,23,22,58,19,0,WHL,72,Phoenix Roadrunners,41
1975-76,27,12,20,12,0,CHL,23,Tucson Mavericks,24
1977-78,29,3,2,2,0,AHL,11,Binghamton Dusters,5
1977-78,29,15,6,24,0,PHL,33,Long Beach Sharks-Rockets,39
1978-79,30,34,16,20,0,PHL,60,Phoenix Roadrunners,54
