power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,11,2,0,NHL,2002-03,24,0,TBL,13:30,2,6,-2,0,11,148,,0.0,0
0,5,0,0,NHL,2003-04,25,0,TBL,7:46,0,0,0,0,2,39,SC,0.0,0
