pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Farjestads BK Karlstad,6,0,15,Sweden,22,1971-72,20,9
6,Farjestads BK Karlstad,7,0,17,Sweden,14,1972-73,21,10
12,Farjestads BK Karlstad,6,0,16,Sweden,12,1973-74,22,10
2,Farjestads BK Karlstad,11,0,29,Sweden,27,1974-75,23,18
6,Farjestads BK Karlstad,5,0,13,Sweden,26,1975-76,24,8
30,Farjestads BK Karlstad,17,0,34,Sweden,33,1976-77,25,17
0,Sweden,1,0,5,WEC-A,10,1976-77,25,4
12,Sweden,1,0,6,WEC-A,10,1977-78,26,5
2,Oklahoma City Stars,2,0,2,CHL,3,1979-80,28,0
0,Minnesota North Stars,1,0,2,DN-Cup,3,1980-81,29,1
0,Sweden,1,0,1,Can-Cup,5,1981-82,30,0
10,Farjestads BK Karlstad,12,0,20,Sweden,32,1984-85,33,8
12,Farjestads BK Karlstad,7,0,13,Sweden,25,1985-86,34,6
