year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1993-94,19,4,0,7,0,CzRep,6,HC Sparta Praha,11
1995-96,21,6,0,5,0,CzRep,12,HC Sparta Praha,11
1996-97,22,7,6,7,0,CzRep,10,HC Sparta Praha,14
1997-98,23,0,2,2,0,Sweden,9,MoDo HK Ornskoldsvik,2
1998-99,24,1,0,3,0,CzRep,8,HC Sparta Praha,4
1998-99,24,1,0,3,0,EuroHL,2,HC Sparta Praha,4
1999-00,25,3,4,8,0,CzRep,9,HC Sparta Praha,11
2004-05,30,2,4,5,0,CzRep,5,HC Sparta Praha,7
2008-09,34,8,4,4,0,CzRep,11,HC Sparta Praha,12
2009-10,35,1,4,2,0,CzRep,7,HC Sparta Praha,3
2011-12,37,0,6,7,0,CzRep-Q,7,BK Mlada Boleslav,7
