bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,Minor-BC,18,Williams Lake,1050,15,0,0,0,48,0,0,0,1,0,0,0,0,0,0,2002-03,0,2.74,0,0
0,WHL,1,Tri-City Americans,20,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2002-03,0,6.00,0,0
0,WHL,28,Tri-City Americans,1362,16,9,0,0,54,0,0,3,1,8,0,0,0,0,.915,2003-04,632,2.38,0,578
0,WHL,63,Tri-City Americans,3712,17,31,0,2,145,0,0,8,8,24,2,0,0,0,.920,2004-05,1810,2.34,12,1665
0,WJ18-A,4,Canada,249,17,2,0,0,11,0,0,0,0,2,0,0,0,0,0,2004-05,0,2.65,0,0
0,WHL,55,Tri-City Americans,3072,18,25,0,2,147,0,0,6,3,21,2,0,0,0,.906,2005-06,1567,2.87,8,1420
0,WHL,46,Tri-City Americans,2722,19,13,0,2,111,0,0,1,3,30,2,0,0,0,.917,2006-07,1340,2.45,10,1229
0,AHL,2,Hamilton Bulldogs,117,19,1,0,0,3,0,0,0,0,1,0,0,0,0,.949,2006-07,59,1.54,0,56
0,WJC-A,6,Canada,370,19,0,0,0,7,0,0,0,2,6,0,0,0,0,.961,2006-07,179,1.14,0,172
0,AHL,10,Hamilton Bulldogs,581,20,4,0,0,26,0,0,0,1,6,0,0,0,0,.896,2007-08,251,2.69,0,225
0,Olympics,0,Canada,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-14,0,0,0,0
0,WCup,0,Canada,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-17,0,0,0,0
