age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
24,SC,0,0,0,0,NHL,9,0,1942-43,0,0,1,,0,4,,DET,1
25,,0,0,0,0,NHL,5,0,1943-44,0,0,0,,0,2,,DET,0
