pim,team,assists,plus_minus,points,league,games_played,year,age,goals
63,Montreal Jr. Canadiens,37,0,57,OHA-Jr.,48,1961-62,19,20
72,Montreal Jr. Canadiens,38,0,57,OHA-Jr.,50,1962-63,20,19
0,Hull-Ottawa Canadiens,0,0,0,EPHL,1,1962-63,20,0
32,Omaha Knights,25,0,35,CPHL,59,1963-64,21,10
10,Quebec Aces,7,0,9,AHL,14,1964-65,22,2
73,Omaha Knights,25,0,38,CPHL,55,1964-65,22,13
58,Houston Apollos,30,0,44,CPHL,64,1965-66,23,14
43,Houston Apollos,10,0,16,CPHL,30,1966-67,24,6
0,2 Teams,1,0,1,AHL,12,1966-67,24,0
0,Quebec Aces,1,0,1,AHL,7,1966-67,24,0
0,Providence Reds,0,0,0,AHL,5,1966-67,24,0
23,Memphis South Stars,34,0,60,CPHL,65,1967-68,25,26
16,Vancouver Canucks,21,0,29,WHL,61,1968-69,26,8
23,Vancouver Canucks,27,0,43,WHL,72,1969-70,27,16
36,Montreal Voyageurs,28,0,48,AHL,61,1970-71,28,20
34,Nova Scotia Voyageurs,56,0,81,AHL,70,1971-72,29,25
16,2 Teams,17,0,29,AHL,30,1975-76,33,12
2,Springfield Indians,1,0,1,AHL,4,1975-76,33,0
14,New Haven Nighthawks,16,0,28,AHL,26,1975-76,33,12
