bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,AJHL,0,Olds Grizzlys,0,19,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2002-03,0,0,8,0
0,AJHL,0,Olds Grizzlys,0,20,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2003-04,0,0,10,0
0,WCHA,27,U. of Alaska Anchorage,1482,21,15,0,3,82,0,0,3,1,7,3,0,0,0,0,2004-05,0,3.32,10,0
0,WCHA,21,U. of Alaska Anchorage,1063,22,11,0,1,61,0,0,3,1,4,1,0,0,0,0,2005-06,0,3.44,4,0
0,WCHA,27,U. of Alaska Anchorage,1523,23,15,0,1,77,0,0,2,0,10,1,0,0,0,0,2006-07,0,3.03,2,0
0,ECHL,29,2 Teams,1669,24,9,0,1,81,0,0,1,2,17,1,0,0,0,0,2007-08,0,2.91,10,0
0,ECHL,5,Phoenix RoadRunners,279,24,2,0,0,14,0,0,0,1,3,0,0,0,0,0,2007-08,0,3.01,0,0
0,ECHL,24,Utah Grizzlies,1390,24,7,0,1,67,0,0,1,1,14,1,0,0,0,0,2007-08,0,2.89,10,0
0,AHL,31,Bridgeport Sound Tigers,1723,25,9,0,2,62,0,0,2,2,19,2,0,0,0,0,2008-09,0,2.16,8,0
0,ECHL,3,Utah Grizzlies,158,25,0,0,1,6,0,0,0,0,2,1,0,0,0,0,2008-09,0,2.28,4,0
0,AHL,36,Bridgeport Sound Tigers,2121,26,16,0,0,89,0,0,3,1,16,0,0,0,0,.922,2009-10,1147,2.52,6,1058
0,AHL,16,Bridgeport Sound Tigers,953,27,5,0,0,46,0,0,4,0,6,0,0,0,0,.913,2010-11,530,2.90,0,484
0,AHL,44,Hamilton Bulldogs,2402,28,17,0,1,103,0,0,4,5,19,1,0,0,0,.914,2011-12,1201,2.57,8,1098
0,AHL,23,Binghamton Senators,1258,29,6,0,0,46,0,0,2,2,12,0,0,0,0,.938,2012-13,736,2.19,2,690
0,ECHL,1,Elmira Jackals,60,29,0,0,0,2,0,0,0,0,1,0,0,0,0,.941,2012-13,34,2.00,0,32
0,AHL,0,Binghamton Senators,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-14,0,0,0,0
0,Austria,0,Dornbirner EC,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-15,0,0,0,0
