pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Vasteras IK Ungdom U18,1,0,1,Swe-U18,1,2002-03,14,0
18,Vasteras IK Ungdom U18,1,0,5,Swe-U18,10,2003-04,15,4
4,Vasteras IK Ungdom U18,1,0,3,Swe-U18,5,2004-05,16,2
14,Vasteras IK Ungdom Jr.,5,0,10,Swe-Jr.,25,2004-05,16,5
38,VIK Vasteras HK Jr.,12,0,29,Swe-Jr.,27,2005-06,17,17
4,VIK Vasteras HK ,1,-4,4,Sweden-2,21,2005-06,17,3
4,Vasteras IK,1,-4,4,Swe-1,21,2005-06,17,3
30,VIK Vasteras HK ,27,0,48,Sweden-2,35,2006-07,18,21
0,Sweden,2,0,3,WJC-A,7,2006-07,18,1
30,Vasteras IK,27,10,48,Swe-1,35,2006-07,18,21
26,VIK Vasteras HK ,32,0,54,Sweden-2,46,2007-08,19,22
14,Sweden,4,0,7,WJC-A,6,2007-08,19,3
18,Vasteras IK,24,12,45,Swe-1,36,2007-08,19,21
0,Sweden,1,2,1,WC-A,7,2008-09,20,0
8,Sweden,2,7,10,WC-A,9,2010-11,22,8
20,VIK Vasteras HK ,12,0,32,Sweden-2,30,2012-13,24,20
20,Vasteras IK,12,10,32,Swe-1,30,2012-13,24,20
4,Sweden (all),1,-1,3,Internationa,6,2013-14,25,2
4,Sweden,1,-1,3,Olympics,6,2013-14,25,2
0,Sweden,0,-1,1,WCup,2,2016-17,28,1
