average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,17,0,0,NHL,28,0,26,0,0,0,0,0,0,1926-27,BOS,9,8,[],0,,42
,11,0,0,NHL,29,0,26,0,0,0,0,0,0,1927-28,BOS,6,5,[],0,,42
,3,0,0,NHL,30,0,44,0,0,0,0,0,0,1928-29,BOS,2,1,[],0,,38
,16,0,0,NHL,31,0,38,0,0,0,0,0,0,1929-30,BOS,7,9,[],0,,0
,5,0,0,NHL,32,0,28,0,0,0,0,0,0,1930-31,BOS,2,3,[],0,,43
,3,0,0,NHL,33,0,28,0,0,0,0,0,0,1931-32,BOS,2,1,[],0,,47
,3,0,0,NHL,34,0,28,0,0,0,0,0,0,1932-33,BOS,1,2,[],0,,47
,2,0,0,NHL,35,0,6,0,0,0,0,0,0,1933-34,TOT,0,2,[],0,,44
,0,0,0,NHL,35,0,0,0,0,0,0,0,0,1933-34,OTS,0,0,[],0,,2
,2,0,0,NHL,35,0,6,0,0,0,0,0,0,1933-34,BOS,0,2,[],0,,42
