giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,1,0,20,0,0,1,0,0,0,19,STL,0,0,[],0.0,0,0,0,0,0,0,2001-02,0,18:56,0,0,0,0
0,NHL,82,0,21,0,0,66,19,0,0,1644,STL,0,0,"[{'link': '/awards/calder.html#2003', 'name': None}]",4.5,3,16,23,3,0,0,2002-03,0,20:03,0,190,0,16
0,NHL,15,0,22,0,0,11,3,0,0,274,STL,0,0,[],9.1,1,2,-1,1,0,0,2003-04,0,18:16,0,41,0,2
0,NHL,63,2,24,0,0,56,10,0,1,1182,STL,0,0,[],7.1,4,6,-6,4,0,0,2005-06,0,18:46,0,156,0,5
0,NHL,70,1,25,0,0,86,27,0,1,1505,STL,0,0,[],3.5,2,24,20,3,0,0,2006-07,0,21:30,1,82,1,22
40,NHL,78,0,26,0,164,80,16,135,2,1747,STL,31,0,[],2.5,1,14,-12,2,0,0,2007-08,124,22:24,1,93,1,11
46,NHL,82,0,27,0,174,89,21,124,1,1922,STL,41,0,[],4.5,2,17,-17,4,0,1,2008-09,145,23:26,1,86,1,15
57,NHL,66,0,28,1,163,73,17,70,0,1497,STL,32,0.0,[],2.7,1,15,3,2,0,1,2009-10,106,22:41,0,81,0,15
24,NHL,60,0,29,0,151,65,13,78,0,1248,STL,28,0,[],0.0,0,13,3,0,0,0,2010-11,114,20:48,0,57,3,10
31,NHL,81,0,30,0,180,82,13,106,0,1675,STL,22,0,[],1.2,1,12,20,1,0,0,2011-12,153,20:41,0,57,0,12
12,NHL,46,0,31,0,84,39,12,70,0,889,STL,11,0,[],7.7,3,9,6,3,0,0,2012-13,89,19:19,0,39,0,9
32,NHL,79,1,32,1,163,83,15,96,0,1416,STL,25,0.0,[],3.6,3,12,11,3,0,0,2013-14,130,17:56,0,97,0,12
30,NHL,80,1,33,0,159,86,15,108,0,1345,STL,17,0,[],2.3,2,13,3,2,0,0,2014-15,126,16:49,0,47,1,12
35,NHL,73,1,34,0,130,64,5,100,0,1012,NSH,8,0,[],1.6,1,4,1,1,0,0,2015-16,86,13:51,0,76,0,4
