pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Greece Lightning,33,0,66,High-NY,18,1989-90,13,33
0,Greece Lightning,18,0,42,High-NY,18,1990-91,14,24
42,Rochester Jr. Americans,29,0,60,EmJHL,60,1991-92,15,31
6,Newmarket Royals,20,0,42,OHL,66,1992-93,16,22
0,United States,2,0,2,Nat-Tm,5,1993-94,17,0
26,United States,0,0,0,WJC-A,7,1993-94,17,0
63,2 Teams,64,0,86,OHL,58,1993-94,17,22
22,Newmarket Royals,17,0,24,OHL,17,1993-94,17,7
41,Niagara Falls Thunder,47,0,62,OHL,41,1993-94,17,15
6,United States,2,0,4,WJC-A,7,1994-95,18,2
96,2 Teams,35,0,62,OHL,49,1994-95,18,27
51,Niagara Falls Thunder,21,0,33,OHL,26,1994-95,18,12
45,Sudbury Wolves,14,0,29,OHL,23,1994-95,18,15
37,Sudbury Wolves,16,0,26,OHL,18,1995-96,19,10
12,Cape Breton Oilers,4,0,5,AHL,12,1995-96,19,1
78,Hamilton Bulldogs,33,0,54,AHL,78,1996-97,20,21
14,Hamilton Bulldogs,2,3,2,AHL,8,1997-98,21,0
66,2 Teams,8,0,15,IHL,28,1997-98,21,7
34,San Antonio Dragons,8,-1,11,IHL,22,1997-98,21,3
32,Cleveland Lumberjacks,0,1,4,IHL,6,1997-98,21,4
68,Cleveland Lumberjacks,19,-22,33,IHL,48,1998-99,22,14
30,St. John\'s Maple Leafs,13,-10,19,AHL,29,1999-00,23,6
47,2 Teams,16,-22,26,AHL,49,2002-03,26,10
8,Lowell Lock Monsters,4,-9,5,AHL,12,2002-03,26,1
39,Springfield Falcons,12,-13,21,AHL,37,2002-03,26,9
2,South Carolina Stingrays,5,-5,7,ECHL,5,2003-04,27,2
51,2 Teams,8,-4,12,ECHL,19,2004-05,28,4
0,South Carolina Stingrays,0,-3,0,ECHL,1,2004-05,28,0
51,Las Vegas Wranglers,8,-1,12,ECHL,18,2004-05,28,4
24,2 Teams,2,0,6,Finland,11,2005-06,29,4
18,Pelicans Lahti,1,0,5,Finland,7,2005-06,29,4
6,Ilves Tampere,1,0,1,Finland,4,2005-06,29,0
