league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,76,0,23,124,32,0,,VAN,[],9.7,7,20,-11,12,3,1990-91,,2,21,1,19
NHL,36,0,24,49,4,1,,VAN,[],4.1,2,2,-9,2,0,1991-92,,0,2,0,1
NHL,45,2,25,97,27,0,,TOT,[],14.4,8,13,5,14,2,1992-93,,4,18,0,13
NHL,32,2,25,60,21,0,,VAN,[],16.7,6,11,10,10,2,1992-93,,2,14,0,11
NHL,13,0,25,37,6,0,,HAR,[],10.8,2,2,-5,4,0,1992-93,,2,4,0,2
NHL,77,3,26,194,50,5,,HAR,[],12.4,21,26,0,24,1,1993-94,,2,8,1,20
NHL,37,1,27,88,18,3,,HAR,[],11.4,6,8,-3,10,1,1994-95,,3,10,1,4
NHL,77,3,28,203,50,9,,HAR,[],10.8,13,28,-1,22,1,1995-96,,8,6,2,17
NHL,68,4,29,182,22,4,,HAR,[],5.5,8,12,-18,10,0,1996-97,,2,10,0,8
NHL,81,2,30,175,36,3,,CAR,[],9.1,12,20,-8,16,0,1997-98,,4,12,1,16
NHL,75,2,31,134,25,3,1218,CAR,[],6.7,5,16,-13,9,1,1998-99,16:14,3,10,0,13
NHL,81,3,32,134,40,4,1233,CAR,[],9.7,10,27,-4,13,1,1999-00,15:14,2,8,0,23
NHL,59,1,33,134,19,0,1011,CBJ,[],6.0,7,11,4,8,1,2000-01,17:08,0,10,0,11
NHL,59,0,34,92,15,3,943,CBJ,[],4.3,3,11,-14,4,0,2001-02,15:59,1,4,1,7
