pim,team,assists,plus_minus,points,league,games_played,year,age,goals
22,Galt Terrier Pups,1,0,15,OHA-Jr.,14,1932-33,17,14
23,Galt Terrier Pups,14,0,25,OHA-Jr.,16,1933-34,18,11
17,Oshawa Generals,5,0,19,THL,12,1934-35,19,14
0,Oshawa Chevies,0,0,0,TIHL,1,1934-35,19,0
19,Oshawa Chevies,5,0,7,TIHL,12,1935-36,20,2
4,Oshawa G-Men,0,0,1,OHA-Sr.,9,1936-37,21,1
10,Oshawa G-Men,10,0,19,OHA-Sr.,13,1937-38,22,9
0,Syracuse Stars,1,0,2,IAHL,3,1938-39,23,1
24,Oshawa G-Men,28,0,43,OHA-Sr.,19,1938-39,23,15
2,Pittsburgh Hornets,1,0,1,AHL,2,1940-41,25,0
8,Toronto Army Daggers,9,0,15,OHA-Sr.,5,1942-43,27,6
