year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1945-46,17,1,4,5,0,TBJHL,8,Fort William Rangers,6
1946-47,18,7,2,7,0,TBJHL,6,Fort William Rangers,14
1947-48,19,14,0,5,0,TBJHL,9,Fort William Rangers,19
1948-49,20,13,8,12,0,OHA-Sr.,36,Toronto Marlboros,25
1949-50,21,22,9,33,0,OHA-Sr.,41,Toronto Marlboros,55
1950-51,22,14,8,24,0,OMHL,32,Toronto Marlboros,38
1951-52,23,19,6,30,0,QMHL,54,Ottawa Senators,49
1952-53,24,16,19,24,0,QMHL,60,Ottawa Senators,40
1953-54,25,16,23,35,0,QHL,67,Ottawa Senators,51
1954-55,26,5,6,12,0,QHL,27,Ottawa Senators,17
1954-55,26,5,10,8,0,AHL,23,Providence Reds,13
1955-56,27,8,14,27,0,AHL,53,Providence Reds,35
1956-57,28,7,14,18,0,AHL,49,Providence Reds,25
1957-58,29,17,10,25,0,WHL,61,Vancouver Canucks,42
1958-59,30,20,12,29,0,WHL,62,Winnipeg Warriors,49
1959-60,31,14,4,22,0,WHL,58,Winnipeg Warriors,36
1960-61,32,10,18,21,0,WHL,67,Victoria Cougars,31
1961-62,33,14,8,23,0,WHL,67,Spokane Comets,37
1962-63,34,12,4,24,0,WHL,69,Spokane Comets,36
1963-64,35,16,6,10,0,EHL,27,Charlotte Checkers,26
1964-65,36,20,4,33,0,EHL,62,New York Rovers,53
1968-69,40,7,6,12,0,TBSHL,13,Fort William Beavers,19
