won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,5,VAN,163,24,0,0,0,7,1,0,0,0,0,0,.000,0,0,.915,2010-11,82,2.58,0,75
,0,NHL,3,VAN,183,25,2,50,0,4,3,3.94,0,0,1,0,1.000,0,3,.960,2011-12,101,1.31,0,97
,1,NHL,2,VAN,117,26,2,0,0,9,2,0,0,0,0,0,.500,0,1,.880,2012-13,75,4.62,0,66
