game_winning_goals,takeaways,plus_minus,shots,faceoff_loses,shorthanded_assists,games_played,assists,faceoff_wins,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,pim,league,shotsPercentage,power_play_assists,hits,faceoff_percentage,blocks,age,total_shots,average_ice_time,awards,points,giveaways,even_strength_goals,total_ice_time,team
0,1,-1,1,15,0,3,0,3,2011-12,0,0,0,0,0,NHL,0.0,0,7,16.7,1,21,1,8:34,[],0,1,0,26,MTL
0,2,1,20,17,0,10,2,29,2012-13,2,0,1,0,13,NHL,5.0,0,21,63.0,6,22,29,9:41,[],3,0,1,97,MTL
0,1,0,1,5,0,2,0,3,2013-14,0,0,0,0,0,NHL,0.0,0,3,37.5,0,23,1,6:50,[],0,1,0,14,MTL
0,0,-1,4,2,0,3,0,11,2014-15,0,0,0,0,0,NHL,0.0,0,8,84.6,2,24,5,9:07,[],0,0,0,27,MTL
0,6,1,34,109,0,39,2,133,2016-17,2,0,2,0,29,NHL,5.9,0,83,55.0,19,26,66,9:40,[],4,5,2,377,TBL
