pim,team,assists,plus_minus,points,league,games_played,year,age,goals
70,Stratford Cullitons,38,0,61,ON-Jr.B,40,1984-85,17,23
91,Stratford Cullitons,58,0,112,ON-Jr.B,39,1985-86,18,54
28,Bowling Green University,35,0,61,CCHA,45,1986-87,19,26
54,Bowling Green University,49,0,83,CCHA,45,1987-88,20,34
46,Bowling Green University,46,0,68,CCHA,44,1988-89,21,22
42,Bowling Green University,52,0,82,CCHA,44,1989-90,22,30
0,Peoria Rivermen,1,0,2,IHL,3,1989-90,22,1
91,Peoria Rivermen,79,0,115,IHL,73,1990-91,23,36
2,Canada,1,0,1,WC-A,3,1991-92,24,0
4,Canada,2,0,4,WC-A,8,1993-94,26,2
2,Canada,1,0,3,WC-A,6,1997-98,30,2
