pim,team,assists,plus_minus,points,league,games_played,year,age,goals
49,Indiana Ice,8,-18,18,USHL,45,2010-11,15,10
32,Qu\xc3\xa9bec Remparts,27,6,55,QMJHL,64,2011-12,16,28
0,USA U18,1,3,6,Hlinka Memor,4,2012-13,17,5
67,Qu\xc3\xa9bec Remparts,44,11,72,QMJHL,68,2012-13,17,28
65,Qu\xc3\xa9bec Remparts,41,-3,62,QMJHL,48,2013-14,18,21
0,USA U20,1,-1,1,WJC-20,5,2013-14,18,0
2,Syracuse Crunch,3,-1,4,AHL,8,2013-14,18,1
102,Qu\xc3\xa9bec Remparts,45,21,86,QMJHL,60,2014-15,19,41
6,Qu\xc3\xa9bec Remparts,3,1,6,M-Cup,5,2014-15,19,3
74,Syracuse Crunch,15,-18,29,AHL,59,2015-16,20,14
42,Syracuse Crunch,15,-3,29,AHL,42,2016-17,21,14
