year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1934-35,18,0,2,0,0,M-Cup,1,Moose Jaw Canucks,0
1935-36,19,0,8,1,0,S-SSHL,4,Moose Jaw Hardware,1
1936-37,20,0,4,0,0,N-SSHL,2,Prince Albert Mintos,0
1941-42,25,0,2,0,0,ABCHL,1,Kimberley Dynamiters,0
1941-42,25,0,0,0,0,Al-Cup,1,Kimberley Dynamiters,0
1942-43,26,0,20,0,0,PCHL,4,Vancouver RCAF,0
1942-43,26,1,20,2,0,Al-Cup,5,Vancouver RCAF,3
