year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1985-86,16,4,4,1,0,EJC-A,5,Soviet Union,5
1986-87,17,15,4,1,0,USSR,28,CSKA Moscow,16
1986-87,17,3,4,2,0,WJC-A,6,Soviet Union,5
1987-88,18,12,14,8,0,USSR,39,CSKA Moscow,20
1987-88,18,8,2,10,0,WJC-A,7,Soviet Union,18
1987-88,18,3,2,2,0,Olympics,6,Soviet Union,5
1988-89,19,11,24,11,0,USSR,31,CSKA Moscow,22
1988-89,19,7,4,5,0,WJC-A,7,Soviet Union,12
1988-89,19,0,2,3,0,WEC-A,10,Soviet Union,3
1994-95,25,0,0,1,0,CIS,1,Spartak Moscow,1
1996-97,27,2,0,4,0,W-Cup,5,Russia,6
2005-06,36,4,17,10,0,AHL,19,Albany River Rats,14
