age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,0.0,0,2,-3,NHL,6,0,1961-62,0,13,0,,0,0,,MTL,2
22,,0.0,0,1,-2,NHL,5,0,1962-63,0,12,0,,0,2,,MTL,1
23,,4.8,0,1,2,NHL,7,0,1963-64,0,21,1,,0,2,,MTL,2
24,SC,12.8,0,8,-3,NHL,13,0,1964-65,0,39,5,,0,24,,MTL,13
25,SC,12.1,0,4,-1,NHL,10,0,1965-66,0,33,4,,0,6,,MTL,8
26,,5.0,0,7,2,NHL,10,0,1966-67,0,20,1,,0,4,,MTL,8
27,SC,4.7,2,4,5,NHL,13,0,1967-68,1,43,2,,0,8,,MTL,6
28,SC,7.7,2,2,0,NHL,0,1,1968-69,0,39,3,,0,8,,MTL,5
30,,6.5,1,6,-6,NHL,12,0,1970-71,1,31,2,,1,0,,MNS,8
31,,13.3,6,11,4,NHL,0,0,1971-72,1,45,6,,0,7,,NYR,17
32,,12.5,2,3,1,NHL,10,0,1972-73,0,16,2,,0,4,,NYR,5
33,,4.8,0,8,-2,NHL,12,0,1973-74,0,21,1,,1,4,,NYR,9
