year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1983-84,22,0,15,0,0,AHL,3,Fredericton Express,0
1986-87,25,1,0,0,0,AHL,1,Adirondack Red Wings,1
1988-89,27,3,0,4,0,AHL,10,Moncton Hawks,7
1991-92,30,0,0,0,0,AHL,2,Moncton Hawks,0
