pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Waterloo Black Hawks,0,3,1,USHL,3,2008-09,18,1
0,Waterloo Black Hawks,0,-2,1,USHL,3,2009-10,19,1
18,Syracuse Crunch,5,3,9,AHL,18,2012-13,22,4
