assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,1945-46,7,0,0,Baltimore Clippers,20,0,0,EAHL
1,1946-47,5,3,2,Victoriaville Tigers,21,6,0,QPHL
11,1951-52,18,14,3,Chicoutimi Sagueneens,26,4,0,QMHL
2,1952-53,20,6,4,Chicoutimi Sagueneens,27,6,0,QMHL
2,1953-54,5,2,0,Chicoutimi Sagueneens,28,0,0,QHL
1,1954-55,5,1,0,Chicoutimi Sagueneens,29,2,0,QHL
1,1960-61,7,3,2,Sherbrooke Cantons,35,8,0,Que-Sr.
3,1961-62,7,4,1,Sherbrooke Castors,36,6,0,ETSHL
