average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,23,0,0,-5,0,0,0,0,0,1969-70,TOR,0,0,[],0,,2
,24,0,0,NHL,25,14,98,-20,99,4,2,0,4,1971-72,TOT,6,18,[],6.1,,63
,24,0,0,NHL,25,14,98,-20,99,4,2,0,4,1971-72,BUF,6,18,[],6.1,,61
,0,0,0,NHL,25,0,0,0,0,0,0,0,0,1971-72,STL,0,0,[],0,,2
,21,3,2,NHL,26,7,31,-2,138,7,0,2,3,1972-73,STL,9,12,[],6.5,,77
,13,0,1,NHL,27,7,10,1,67,3,0,2,0,1973-74,TOT,4,9,[],6.0,,77
,11,0,1,NHL,27,5,8,5,48,3,0,2,0,1973-74,STL,4,7,[],8.3,,54
,2,0,0,NHL,27,2,2,-4,19,0,0,0,0,1973-74,DET,0,2,[],0.0,,23
,3,0,0,NHL,28,1,4,-2,11,0,0,0,2,1974-75,TOT,0,3,[],0.0,,22
,2,0,0,NHL,28,0,2,-1,4,0,0,0,2,1974-75,KCS,0,2,[],0.0,,2
,1,0,0,NHL,28,1,2,-1,7,0,0,0,0,1974-75,STL,0,1,[],0.0,,20
,23,0,0,WHA,29,0,50,12,146,2,1,0,0,1975-76,CGC,3,20,[],2.1,,75
,34,0,0,WHA,30,0,60,12,174,7,0,0,0,1976-77,CGC,7,27,[],4.0,,81
,5,0,0,WHA,31,0,26,-11,44,1,0,0,0,1977-78,TOT,1,4,[],2.3,,48
,3,0,0,WHA,31,0,4,-7,8,1,0,0,0,1977-78,BRB,1,2,[],12.5,,12
,2,0,0,WHA,31,0,22,-4,36,0,0,0,0,1977-78,QBN,0,2,[],0.0,,36
