game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
0,0,4,0,13,0,1986-87,0,0,2,0,,NHL,50.0,0,23,2,[],2,2,,STL
1,6,27,0,30,6,1987-88,6,0,3,0,,NHL,11.1,0,24,12,[],9,3,,STL
