league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,28,0,21,0,3,0,,BOS,[],0,0,3,0,0,0,1955-56,,0,38,0,0
NHL,1,0,22,0,0,0,,BOS,[],0,0,0,0,0,0,1956-57,,0,0,0,0
