even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,STL,0,0,20,0,,NHL,0,6,,1986-87,3,0.0,,0,0,0
2,1,STL,6,4,21,1,,NHL,1,21,,1987-88,10,28.6,,3,7,1
1,1,STL,1,0,22,1,,NHL,0,8,,1988-89,4,12.5,,0,2,-2
0,0,CHI,0,2,25,0,,NHL,0,2,,1991-92,3,0.0,,0,0,0
0,0,STL,0,0,27,0,,NHL,0,10,,1993-94,4,0.0,,0,0,-3
0,3,EDM,0,2,31,0,,NHL,0,11,,1997-98,12,0.0,,0,3,2
0,2,DAL,0,4,32,0,46,NHL,0,3,9:15,1998-99,5,0.0,SC,0,2,3
