pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Detroit Vipers,1,0,1,IHL,3,1994-95,23,0
28,Detroit Vipers,3,0,5,IHL,10,1995-96,24,2
22,St. John\'s Maple Leafs,1,0,2,AHL,7,1996-97,25,1
60,Nurnberg Ice Tigers,4,0,5,Germany,13,1998-99,27,1
2,Nurnberg Ice Tigers,1,0,1,EuroHL,2,1999-00,28,0
12,Nurnberg Ice Tigers,0,0,0,Germany,4,2000-01,29,0
32,Manitoba Moose,2,-4,2,AHL,14,2002-03,31,0
6,Nottingham Panthers,1,0,3,Britain,4,2003-04,32,2
