even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,PHI,0,17,20,0,,NHL,0,1,,1977-78,9,0.0,,0,0,1
0,0,PHI,0,0,21,0,,NHL,0,1,,1978-79,3,0.0,,0,0,0
