assists,team,goals,year,games_played,points,pim,age,plus_minus,league
6,Spruce Grove Mets,7,1974-75,12,13,42,17,0,AJHL
1,Edmonton Oil Kings,0,1975-76,5,1,23,18,0,WCJHL
2,Portland Winter Hawks,7,1976-77,10,9,22,19,0,WCJHL
