assists,team,goals,year,games_played,points,pim,age,plus_minus,league
39,Sudbury Toppazzini Midgets,18,1980-81,52,57,0,16,0,NOHA
9,Windsor Spitfires,5,1981-82,67,14,214,17,0,OHL
20,Windsor Spitfires,8,1982-83,63,28,173,18,0,OHL
0,Windsor Spitfires,0,1983-84,1,0,2,19,0,OHL
13,Rochester Americans,2,1984-85,71,15,166,20,0,AHL
7,Rochester Americans,2,1985-86,40,9,148,21,0,AHL
8,Rochester Americans,1,1986-87,54,9,204,22,0,AHL
15,Rochester Americans,3,1987-88,69,18,322,23,0,AHL
9,Rochester Americans,1,1988-89,34,10,13,24,0,AHL
9,Rochester Americans,1,1989-90,52,10,233,25,0,AHL
