year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1944-45,17,14,5,6,0,OCJHL,12,Ottawa St. Pats,20
1945-46,18,18,9,9,0,OCJHL,12,Ottawa St. Pats,27
1946-47,19,10,4,15,0,QSHL,34,Shawinigan Cataracts,25
1947-48,20,18,24,46,0,QSHL,48,Shawinigan Cataracts,64
1948-49,21,29,21,50,0,AHL,64,Hershey Bears,79
1950-51,23,13,14,23,0,AHL,54,Pittsburgh Hornets,36
1951-52,24,19,25,37,0,AHL,66,Pittsburgh Hornets,56
1952-53,25,8,22,22,0,AHL,28,Pittsburgh Hornets,30
1953-54,26,7,20,11,0,AHL,35,Pittsburgh Hornets,18
1953-54,26,9,37,13,0,QHL,27,Ottawa Senators,22
1954-55,27,8,7,14,0,QHL,25,Ottawa Senators,22
1954-55,27,16,9,27,0,WHL,37,Vancouver Canucks,43
1955-56,28,37,14,58,0,WHL,70,Vancouver Canucks,95
1956-57,29,43,8,55,0,WHL,70,Vancouver Canucks,98
1957-58,30,35,0,59,0,WHL,70,Vancouver Canucks,94
1958-59,31,8,2,9,0,WHL,13,Vancouver Canucks,17
1959-60,32,21,14,41,0,AHL,46,Buffalo Bisons,62
1960-61,33,37,27,65,0,AHL,71,Buffalo Bisons,102
1961-62,34,34,2,52,0,WHL,70,Vancouver Canucks,86
1962-63,35,29,8,61,0,WHL,64,Vancouver Canucks,90
1963-64,36,28,38,53,0,WHL,65,Vancouver Canucks,81
1964-65,37,29,18,52,0,WHL,69,Vancouver Canucks,81
1965-66,38,22,16,51,0,WHL,65,Vancouver Canucks,73
1966-67,39,17,42,49,0,WHL,72,Vancouver Canucks,66
1967-68,40,22,6,46,0,WHL,72,Vancouver Canucks,68
1968-69,41,4,19,24,0,WHL,65,Vancouver Canucks,28
1969-70,42,2,0,1,0,WHL,16,Vancouver Canucks,3
