pim,team,assists,plus_minus,points,league,games_played,year,age,goals
55,Welland Tigers,29,0,66,Minor-ON,48,1980-81,15,37
6,Welland Cougars,5,0,9,ON-Jr.B,6,1980-81,15,4
4,Guelph Platers,1,0,1,ON-Jr.A,3,1980-81,15,0
73,Ottawa 67\'s,27,0,42,OHL,60,1981-82,16,15
88,Ottawa 67\'s,46,0,90,OHL,68,1982-83,17,44
79,Ottawa 67\'s,49,0,91,OHL,56,1983-84,18,42
23,Ottawa 67\'s,14,0,18,OHL,10,1984-85,19,4
4,Canada,4,0,12,WJC-A,7,1984-85,19,8
2,Rochester Americans,3,0,8,AHL,6,1984-85,19,5
27,Rochester Americans,21,0,38,AHL,32,1985-86,20,17
11,Indianapolis Ice,7,0,8,IHL,6,1996-97,31,1
45,Augsburger Panther,9,0,19,Germany,22,1997-98,32,10
30,Augsburger Panther,2,0,2,Germany,9,1998-99,33,0
