pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,West Toronto Redmen,0,0,1,OHA-Jr.,2,1928-29,18,1
0,West Toronto Nationals,1,0,5,OHA-Jr.,3,1929-30,19,4
2,Minneapolis Millers,1,0,4,AHA,25,1930-31,20,3
10,New Haven Eagles,5,0,11,Can-Am,37,1931-32,21,6
8,2 Teams,15,0,26,Can-Am,42,1932-33,22,11
6,New Haven Eagles,8,0,15,Can-Am,27,1932-33,22,7
2,Philadelphia Arrows,7,0,11,Can-Am,15,1932-33,22,4
26,Philadelphia Arrows,12,0,17,Can-Am,35,1933-34,23,5
29,Philadelphia Arrows,15,0,22,Can-Am,44,1934-35,24,7
15,New Haven Eagles,9,0,12,Can-Am,34,1935-36,25,3
21,Tulsa Oilers,9,0,16,AHA,36,1937-38,27,7
