year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2009-10,15,0,0,4,0,Jr. C SM-sar,7,K\xc3\xa4rp\xc3\xa4t U16,4
2010-11,16,8,10,7,0,Jr. B III-di,13,Ahmat Haukipudas U18,15
2010-11,16,2,33,6,0,Jr. B I-divi,9,Ahmat Haukipudas U18,8
2010-11,16,0,2,0,0,II-divisioon,3,Ahmat Haukipudas,0
2011-12,17,1,8,4,0,Jr. B SM-sar,11,K\xc3\xa4rp\xc3\xa4t U18,5
2012-13,18,4,14,11,4,Jr. A SM-lii,42,Pelicans U20,15
2013-14,19,2,10,9,11,Jr. A SM-lii,19,K\xc3\xa4rp\xc3\xa4t U20,11
2013-14,19,0,0,0,0,ET,6,K\xc3\xa4rp\xc3\xa4t,0
2013-14,19,0,4,3,5,Mestis,11,Jokipojat,3
2013-14,19,0,4,1,2,Internationa,3,Finland U20 (all),1
2014-15,20,0,4,2,7,Liiga,35,K\xc3\xa4rp\xc3\xa4t,2
2014-15,20,0,0,1,2,Champions HL,6,K\xc3\xa4rp\xc3\xa4t,1
2014-15,20,0,2,2,3,Mestis,2,Hokki,2
2014-15,20,2,0,6,5,Jr. A SM-lii,7,K\xc3\xa4rp\xc3\xa4t U20,8
2015-16,21,6,14,16,10,Liiga,50,K\xc3\xa4rp\xc3\xa4t,22
2015-16,21,4,0,5,11,Champions HL,13,K\xc3\xa4rp\xc3\xa4t,9
2015-16,21,1,0,0,-2,Internationa,3,Finland (all),1
2015-16,21,1,0,0,-2,EHT,3,Finland,1
