pim,team,assists,plus_minus,points,league,games_played,year,age,goals
77,Marquette Iron Rangers,45,0,79,USHL,42,1973-74,18,34
84,Johnstown Jets,58,0,88,NAPro,70,1974-75,19,30
55,Johnstown Jets,24,0,46,NAPro,40,1975-76,20,22
48,Springfield Indians,15,0,36,AHL,37,1977-78,22,21
29,Houston Apollos,21,0,34,CHL,27,1980-81,25,13
44,Springfield Indians,14,0,24,AHL,32,1980-81,25,10
63,Nashville South Stars,39,0,62,CHL,59,1981-82,26,23
73,Birmingham South Stars,42,0,67,CHL,69,1982-83,27,25
70,Baltimore Skipjacks,30,0,39,AHL,63,1983-84,28,9
69,Baltimore Skipjacks,29,0,47,AHL,76,1984-85,29,18
56,Baltimore Skipjacks,27,0,36,AHL,66,1985-86,30,9
32,Baltimore Skipjacks,13,0,25,AHL,67,1986-87,31,12
