pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Kristall Saratov,0,0,0,USSR-2,2,1982-83,16,0
16,Soviet Union,0,0,1,EJC-A,5,1982-83,16,1
6,Soviet Union,0,0,0,EJC-A,5,1983-84,17,0
31,Kristall Saratov,2,0,6,USSR-2,41,1984-85,18,4
2,Soviet Union,2,0,2,WJC-A,6,1984-85,18,0
10,Dynamo Moscow,2,0,2,USSR,35,1985-86,19,0
0,Soviet Union,5,0,6,WJC-A,7,1985-86,19,1
12,Dynamo Moscow,2,0,5,USSR,18,1986-87,20,3
4,Soviet Union,1,0,1,Can-Cup,8,1987-88,21,0
38,Dynamo Moscow,3,0,5,USSR,48,1987-88,21,2
24,Dynamo Moscow,1,0,3,USSR,40,1988-89,22,2
22,Dynamo Moscow,4,0,6,USSR,41,1989-90,23,2
4,Dynamo Moscow,0,0,0,Fr-Tour,1,1989-90,23,0
4,Dynamo Moscow,1,0,1,Super-S,3,1989-90,23,0
42,Dynamo Moscow 2,7,0,11,CIS-3,40,1991-92,25,4
8,Dynamo Moscow,0,0,1,CIS,11,1991-92,25,1
99,Moncton Hawks,37,0,47,AHL,76,1992-93,26,10
42,San Diego Gulls,12,0,26,IHL,66,1993-94,27,14
16,San Diego Gulls,12,0,17,IHL,53,1994-95,28,5
0,New Oji Tomakomai,17,0,37,Japan,32,1995-96,29,20
62,Tappara Tampere,9,0,18,Finland,44,1996-97,30,9
10,Russia,2,0,4,WC-A,9,1996-97,30,2
44,HV 71 Jonkoping,1,0,1,Sweden,24,1997-98,31,0
76,New Oji Tomakomai,23,0,30,Japan,38,1998-99,32,7
0,New Oji Tomakomai,6,0,8,Japan,17,1999-00,33,2
8,2 Teams,1,0,1,Russia,30,2000-01,34,0
2,Molot-Prikamje Perm,0,0,0,Russia,14,2000-01,34,0
6,Vityaz Podolsk,1,0,1,Russia,16,2000-01,34,0
