pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Moncton Hawks,0,0,0,AHL,2,1992-93,26,0
6,San Diego Gulls,1,0,1,IHL,8,1993-94,27,0
4,Tappara Tampere,0,0,0,Finland,3,1996-97,30,0
4,HV 71 Jonkoping,0,0,0,Sweden,4,1997-98,31,0
0,New Oji Tomakomai,6,0,6,Japan,6,1998-99,32,0
2,New Oji Tomakomai,0,0,0,Japan,3,1999-00,33,0
