assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Kitchener Rangers,0,2006-07,4,0,0,17,0,OHL
5,Kitchener Dutchmen,3,2006-07,6,8,6,17,0,ON-Jr.B
0,Kitchener Rangers,0,2006-07,4,0,0,17,0,OHL
0,Drummondville Voltigeurs,0,2007-08,0,0,0,18,0,QMJHL
0,Gatineau Olympiques,0,2007-08,0,0,0,18,0,QMJHL
13,Drummondville Voltigeurs,21,2008-09,19,34,26,19,0,QMJHL
13,Drummondville Voltigeurs,21,2008-09,19,34,26,19,0,QMJHL
1,Drummondville Voltigeurs,0,2008-09,4,1,4,19,0,M-Cup
13,Saint John Sea Dogs,11,2009-10,21,24,23,20,0,QMJHL
13,Saint John Sea Dogs,11,2009-10,21,24,23,20,2,QMJHL
0,Elmira Jackals,0,2010-11,0,0,0,21,0,ECHL
8,Binghamton Senators,1,2010-11,19,9,16,21,0,AHL
8,Binghamton Senators,1,2010-11,19,9,16,21,-2,AHL
0,Binghamton Senators,0,2011-12,0,0,0,22,0,AHL
0,Binghamton Senators,0,2012-13,0,0,0,23,0,AHL
0,Binghamton Senators,0,2013-14,0,0,0,24,0,AHL
