shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
0,0,2011-12,0,0,9,0,0,2,0,0,0,-1,0,OTT,0,0,0,22,0,NHL,0,0,9:01,2,1,0,0,[],0
0.0,0,2012-13,2,0,37,0,1,12,6,0,0,-1,0,OTT,0,1,100.0,23,0,NHL,0,2,12:19,8,3,2,0,[],0
4.9,3,2013-14,2,1,330,0,9,118,61,2,2,-2,3,OTT,3,18,66.7,24,0,NHL,0,7,13:11,18,25,6,6,[],1
13.6,7,2014-15,14,19,1150,0,45,371,199,2,26,16,21,OTT,27,57,50.0,25,4,NHL,0,33,14:33,40,79,7,48,"[{'link': '/awards/voting-2015.html#calder', 'name': 'Calder-6'}]",1
12.0,10,2015-16,18,26,1368,0,45,459,242,4,20,1,30,OTT,29,44,44.4,26,3,NHL,0,29,17:33,22,78,8,59,"[{'link': '/awards/voting-2016.html#byng', 'name': 'Byng-70'}]",9
11.6,9,2016-17,51,22,1302,0,54,415,224,13,13,17,35,OTT,26,45,57.1,27,8,NHL,0,21,17:36,41,74,12,61,[],13
