average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,28,2,0,NHL,20,11,40,-1,59,5,6,0,6,1984-85,HAR,11,17,[],18.6,,44
,77,0,0,NHL,21,32,57,10,132,16,14,0,15,1985-86,HAR,30,47,[],22.7,,76
,59,2,0,NHL,22,17,42,-9,96,13,14,0,15,1986-87,HAR,27,32,[],0,,80
,50,2,0,NHL,23,17,81,1,105,15,6,0,12,1987-88,HAR,21,29,[],20.0,,68
,76,7,0,NHL,24,28,86,1,169,30,11,0,7,1988-89,HAR,41,35,[],24.3,,0
,54,4,0,NHL,25,15,109,-15,138,18,7,1,13,1989-90,HAR,25,29,[],18.1,,79
,42,1,0,NHL,26,16,70,-12,109,15,6,0,5,1990-91,TOT,21,21,[],19.3,,76
,7,0,0,NHL,26,4,18,-1,18,1,1,0,1,1990-91,HAR,2,5,[],11.1,,15
,35,1,0,NHL,26,12,52,-11,91,14,5,0,4,1990-91,NYI,19,16,[],20.9,,61
,80,4,0,NHL,27,33,92,25,154,33,7,0,7,1991-92,NYI,40,40,[],26.0,,80
,27,1,0,NHL,28,12,40,0,72,11,3,0,1,1992-93,NYI,14,13,[],19.4,,46
,53,3,0,NHL,29,25,83,1,136,16,5,0,7,1993-94,NYI,21,32,[],15.4,,82
,43,1,0,NHL,30,16,30,1,94,20,2,0,5,1994-95,NYI,22,21,[],23.4,,47
,60,4,0,NHL,31,21,92,0,178,20,9,0,10,1995-96,TOT,29,31,[],16.3,,76
,54,4,0,NHL,31,20,82,13,160,17,8,0,9,1995-96,NYR,25,29,[],15.6,,65
,6,0,0,NHL,31,1,10,-13,18,3,1,0,1,1995-96,LAK,4,2,[],22.2,,11
,46,2,0,NHL,32,15,112,-22,152,14,11,0,6,1996-97,LAK,25,21,[],16.4,,81
,15,2,0,NHL,33,6,42,-10,45,6,0,0,3,1997-98,LAK,6,9,[],13.3,,40
14:34,31,4,0,NHL,34,15,59,0,84,9,4,1,2,1998-99,LAK,13,18,[],15.5,947,65
16:10,44,3,0,NHL,35,17,88,-33,170,9,10,0,8,1999-00,ATL,19,25,[],11.2,1309,81
18:19,76,2,0,NHL,36,30,91,-11,172,18,11,0,17,2000-01,ATL,29,47,"[{'link': '/awards/voting-2001.html#byng', 'name': 'Byng-37'}]",16.9,1483,81
15:37,37,1,0,NHL,37,16,74,-30,99,10,4,0,7,2001-02,TOT,14,23,[],14.1,1187,76
15:59,27,0,0,NHL,37,13,66,-32,72,6,2,0,6,2001-02,ATL,8,19,[],11.1,975,61
14:05,10,1,0,NHL,37,3,8,2,27,4,2,0,1,2001-02,STL,6,4,[],22.2,211,15
