year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1981-82,17,5,30,15,0,High-MN,20,Hibbing Blue Jackets,20
1982-83,18,0,10,4,0,WCHA,21,University of North Dakota,4
1983-84,19,4,24,23,0,WCHA,41,University of North Dakota,27
1983-84,19,0,10,1,0,WJC-A,7,United States,1
1984-85,20,4,30,17,0,WCHA,38,University of North Dakota,21
1985-86,21,7,38,31,0,WCHA,40,University of North Dakota,38
1985-86,21,0,2,2,0,AHL,6,Sherbrooke Canadiens,2
1985-86,21,2,2,0,0,WEC-A,10,United States,2
1986-87,22,7,35,22,0,AHL,74,Sherbrooke Canadiens,29
1987-88,23,8,35,14,0,AHL,58,Sherbrooke Canadiens,22
1988-89,24,6,46,18,0,AHL,51,2 Teams,24
1988-89,24,0,8,9,0,AHL,12,Sherbrooke Canadiens,9
1988-89,24,6,38,9,0,AHL,39,Hershey Bears,15
1989-90,25,4,38,27,0,AHL,70,Hershey Bears,31
1990-91,26,3,21,10,0,AHL,39,Hershey Bears,13
1991-92,27,3,32,18,0,IHL,49,Kalamazoo Wings,21
