assists,year,games_played,points,goals,team,age,pim,plus_minus,league
9,1967-68,21,10,1,York Steel,16,0,0,OHA-B
6,1968-69,45,11,5,Toronto Marlboros,17,158,0,OHA-Jr.
25,1969-70,53,32,7,Toronto Marlboros,18,371,0,OHA-Jr.
32,1970-71,49,39,7,Toronto Marlboros,19,324,0,OHA-Jr.
34,1971-72,70,41,7,Omaha Knights,20,402,0,CHL
2,1976-77,9,3,1,Rhode Island Reds,25,55,0,AHL
4,1978-79,10,5,1,Salt Lake Golden Eagles,27,41,0,CHL
