bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,3.86,0,0,QAAA,0,16,0,0,0,0,0,0,104,0,1989-90,Richelieu Riverains,5,0,0,22,27,1618
0,1,0,4.27,0,0,QMJHL,0,17,0,0,0,0,0,0,195,0,1990-91,Beauport Harfangs,29,0,3,14,49,2738
0,0,0,3.91,0,0,QMJHL,0,18,0,0,0,0,0,0,241,0,1991-92,Beauport Harfangs,32,0,5,26,67,3694
0,0,0,4.17,0,0,QMJHL,0,19,0,0,0,0,0,0,229,0,1992-93,2 Teams,32,0,2,20,60,3298
0,0,0,4.45,0,0,QMJHL,0,19,0,0,0,0,0,0,165,0,1992-93,Beauport Harfangs,24,0,2,12,39,2227
0,0,0,3.59,0,0,QMJHL,0,19,0,0,0,0,0,0,64,0,1992-93,Drummondville Voltigeurs,8,0,0,8,21,1071
0,0,0,3.51,0,0,AHL,0,20,0,0,0,0,0,0,118,0,1993-94,St. John\'s Maple Leafs,11,0,9,13,37,2015
0,4,0,3.07,0,1809,AHL,0,21,0,1638,0,0,0,0,171,.905,1994-95,St. John\'s Maple Leafs,27,0,6,22,58,3342
0,1,0,3.17,0,2002,AHL,0,22,0,1810,0,0,0,0,192,.904,1995-96,St. John\'s Maple Leafs,26,0,13,21,62,3629
0,0,0,3.30,0,577,AHL,0,23,0,519,0,0,0,0,58,.899,1996-97,St. John\'s Maple Leafs,8,0,3,7,19,1053
0,1,0,3.03,0,1800,AHL,0,24,0,1633,0,0,0,0,167,.907,1997-98,St. John\'s Maple Leafs,25,0,13,17,57,3306
0,3,2,2.75,0,1537,AHL,0,25,0,1398,41,0,0,0,139,.910,1998-99,Lowell Lock Monsters,17,2,7,26,53,3034
0,0,0,2.80,0,658,IHL,0,26,0,596,2,0,0,0,62,.906,1999-00,Long Beach Ice Dogs,6,0,1,15,23,1328
0,1,0,2.84,0,1059,AHL,0,27,0,958,29,0,0,0,101,.905,2000-01,Lowell Lock Monsters,20,0,2,15,37,2135
0,1,2,2.88,0,728,AHL,0,28,0,658,16,0,0,0,70,.904,2001-02,Manchester Monarchs,12,2,2,10,28,1456
0,6,0,1.81,0,0,Russia,0,29,0,0,4,0,0,0,61,0,2002-03,Severstal Cherepovets,0,0,0,0,34,2021
