average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
13:18,0,0,0,0,0,NHL,23,0,0,0,-2,5,0,0,0,0,0,0,0,2006-07,MTL,0,0,0,0,0.0,40,3,[]
11:14,51,9,1,0,9,NHL,24,5,51,8,-4,23,33.1,3,103,0,0,1,12,2007-08,MTL,3,7,6,7,13.0,269,24,[]
16:13,254,48,2,0,30,NHL,25,19,418,92,-8,120,44.4,14,524,6,0,9,50,2008-09,TOR,20,45,28,62,16.7,1265,78,"[{'link': '/awards/voting-2009.html#calder', 'name': 'Calder-11'}]"
16:48,239,35,3,1,27,NHL,26,22,366,10,3,126,49.8,7,369,2,0,3,30,2009-10,TOR,10,26,25,40,7.9,991,59,[]
19:22,428,58,4,0,25,NHL,27,24,642,60,14,239,48.4,19,684,10,0,5,49,2010-11,TOR,29,44,29,45,12.1,1568,81,[]
17:36,326,51,2,0,32,NHL,28,23,466,51,0,163,51.5,18,439,5,0,5,49,2011-12,TOR,23,56,28,45,14.1,1303,74,[]
15:34,167,16,1,0,20,NHL,29,4,323,24,-10,80,50.6,9,315,0,0,3,19,2012-13,TOR,9,34,7,32,11.3,747,0,[]
15:45,133,35,1,0,22,NHL,30,17,346,26,6,81,54.0,10,295,3,0,5,27,2013-14,WSH,13,19,22,21,16.0,914,58,[]
14:16,168,19,2,0,19,NHL,31,9,38,8,3,81,45.8,9,45,0,0,1,26,2014-15,NYI,9,11,10,31,11.1,728,51,[]
14:06,158,25,2,0,26,NHL,32,14,221,33,3,83,47.7,8,242,1,0,2,28,2015-16,NYI,9,28,16,34,10.8,818,58,[]
