bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,1,0,3.78,0,0,QAAA,0,16,0,0,0,0,0,0,96,0,1993-94,Montreal-Bourassa,13,0,0,14,27,1524
0,1,0,3.34,0,641,QMJHL,0,17,0,569,0,0,0,0,72,.888,1994-95,Sherbrooke Faucons,10,0,1,13,27,1293
0,0,0,3.56,0,1128,QMJHL,0,18,0,1001,0,0,0,0,127,.887,1995-96,Sherbrooke Faucons,14,0,2,18,40,2143
0,1,0,3.47,0,1330,QMJHL,0,19,0,1209,0,0,0,0,121,.909,1996-97,3 Teams,20,0,1,14,38,2092
0,0,0,1.93,0,114,QMJHL,0,19,0,106,0,0,0,0,8,.930,1996-97,Sherbrooke Faucons,1,0,0,3,4,249
0,1,0,3.30,0,847,QMJHL,0,19,0,775,0,0,0,0,72,.915,1996-97,Moncton Wildcats,13,0,0,9,23,1311
0,0,0,4.62,0,369,QMJHL,0,19,0,328,0,0,0,0,41,.889,1996-97,Laval Titan,6,0,1,2,11,532
0,0,0,4.11,0,179,AHL,0,20,0,153,0,0,0,0,26,.855,1997-98,Syracuse Crunch,4,0,1,2,8,380
0,1,0,3.01,0,666,ECHL,0,20,0,607,0,0,0,0,59,.911,1997-98,Dayton Bombers,2,0,2,15,21,1177
0,0,0,3.28,0,412,IHL,0,21,0,371,0,0,0,0,41,.900,1998-99,Kansas City Blades,7,0,1,5,13,751
0,0,0,4.35,0,300,AHL,0,22,0,261,0,0,0,0,39,.870,1999-00,Wilkes-Barre Scranton Pens,8,0,0,2,11,538
0,3,0,1.89,0,462,AHL,0,25,0,433,2,0,0,0,29,.937,2002-03,Wilkes-Barre Scranton Pens,6,0,1,8,16,919
0,0,0,2.78,0,0,AHL,0,26,0,0,0,0,0,0,31,0,2003-04,Wilkes-Barre Penguins,5,0,2,4,13,670
0,3,0,2.87,0,806,AHL,0,27,0,742,0,0,0,0,64,.921,2004-05,St. John\'s Maple Leafs,9,0,0,12,23,1336
0,2,0,3.03,0,1248,AHL,0,28,0,1122,6,0,0,0,126,.899,2005-06,Toronto Marlies,18,0,2,19,46,2491
0,3,0,2.02,0,298,AHL,0,30,0,276,0,0,0,0,22,.926,2007-08,2 Teams,4,0,0,6,12,654
0,0,0,26.67,0,7,AHL,0,30,0,3,0,0,0,0,4,.429,2007-08,Manchester Monarchs,0,0,0,0,1,9
0,3,0,1.67,0,291,AHL,0,30,0,273,0,0,0,0,18,.938,2007-08,Portland Pirates,4,0,0,6,11,645
0,0,0,3.35,0,675,AHL,0,31,0,605,0,0,0,0,70,.896,2008-09,Philadelphia Phantoms,10,0,1,10,23,1252
0,2,2,2.45,0,0,Germany,0,32,0,0,6,0,0,0,130,0,2009-10,DEG Metro Stars Dusseldorf,25,2,0,27,54,3179
0,4,1,2.80,0,0,Germany,0,33,0,0,2,0,0,0,128,0,2010-11,DEG Metro Stars Dusseldorf,16,1,0,29,48,2740
0,0,1,3.61,0,0,Germany,0,34,0,0,0,0,0,0,50,0,2011-12,DEG Metro Stars Dusseldorf,11,1,0,2,16,832
