bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,5.14,0,0,QAAA,0,16,0,0,0,0,0,0,19,0,1993-94,Montreal-Bourassa,3,0,0,1,4,222
0,0,0,3.55,0,101,QMJHL,0,17,0,90,0,0,0,0,11,.891,1994-95,Sherbrooke Faucons,2,0,0,1,3,186
0,0,0,5.52,0,107,QMJHL,0,18,0,91,0,0,0,0,16,.850,1995-96,Sherbrooke Faucons,3,0,0,1,4,174
0,0,0,4.69,0,78,QMJHL,0,19,0,68,0,0,0,0,10,.872,1996-97,Laval Titan,2,0,0,0,2,128
0,0,0,1.69,0,0,ECHL,0,20,0,0,0,0,0,0,4,0,1997-98,Dayton Bombers,1,0,0,1,3,142
0,0,1,2.02,0,172,AHL,0,25,0,160,0,0,0,0,12,.930,2002-03,Wilkes-Barre Scranton Pens,3,1,0,3,6,356
0,0,0,1.28,0,23,AHL,0,27,0,22,0,0,0,0,1,.957,2004-05,St. John\'s Maple Leafs,0,0,0,0,1,47
0,0,0,2.84,0,205,AHL,0,28,0,188,2,0,0,0,17,.917,2005-06,Toronto Marlies,4,0,0,1,5,359
0,0,1,2.30,0,359,AHL,0,30,0,330,4,0,0,0,29,.919,2007-08,Portland Pirates,3,1,0,9,12,757
0,0,0,1.03,0,30,AHL,0,31,0,29,0,0,0,0,1,.967,2008-09,Philadelphia Phantoms,1,0,0,0,1,58
0,0,0,3.79,0,0,Germany,0,32,0,0,0,0,0,0,11,0,2009-10,DEG Metro Stars Dusseldorf,3,0,0,0,3,174
0,1,1,2.81,0,0,Germany,0,33,0,0,0,0,0,0,25,0,2010-11,DEG Metro Stars Dusseldorf,4,1,0,5,9,533
0,0,0,4.19,0,0,Germany,0,34,0,0,0,0,0,0,9,0,2011-12,DEG Metro Stars Dusseldorf,2,0,0,0,2,129
