year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1989-90,17,19,48,32,0,ON-Jr.B,46,Stratford Cullitons,51
1990-91,18,39,39,59,0,ON-Jr.B,48,Stratford Cullitons,98
1991-92,19,12,16,36,0,CCHA,41,Michigan State Spartans,48
1992-93,20,22,24,35,0,CCHA,40,Michigan State Spartans,57
1993-94,21,16,18,38,0,CCHA,41,Michigan State Spartans,54
1994-95,22,20,21,36,0,CCHA,40,Michigan State Spartans,56
1995-96,23,31,40,59,0,AHL,79,Cape Breton Oilers,90
2000-01,28,1,2,3,4,WC-A,7,Canada,4
2005-06,33,11,8,24,0,AHL,54,Houston Aeros,35
2006-07,34,20,38,26,0,Finland,56,HIFK Helsinki,46
2007-08,35,17,62,18,0,Finland,52,HIFK Helsinki,35
