assists,year,games_played,points,goals,team,age,pim,plus_minus,league
5,1936-37,13,9,4,Falconbridge Falcons,20,6,0,NOHA
27,1937-38,56,52,25,Baltimore Orioles,21,12,0,EAHL
12,1938-39,53,18,6,Providence Reds,22,8,0,IAHL
9,1939-40,20,14,5,Providence Reds,23,16,0,IAHL
34,1940-41,55,54,20,Providence Reds,24,13,0,AHL
38,1941-42,52,61,23,Providence Reds,25,17,0,AHL
39,1942-43,39,66,27,Providence Reds,26,9,0,AHL
61,1947-48,60,81,20,Cleveland Barons,31,37,0,AHL
37,1948-49,64,60,23,3 Teams,32,40,0,AHL
19,1948-49,34,34,15,Cleveland Barons,32,28,0,AHL
3,1948-49,5,4,1,Washington Lions,32,0,0,AHL
15,1948-49,25,22,7,Buffalo Bisons,32,12,0,AHL
54,1949-50,70,94,40,Buffalo Bisons,33,16,0,AHL
76,1950-51,64,113,37,Buffalo Bisons,34,35,0,AHL
49,1951-52,67,77,28,Buffalo Bisons,35,34,0,AHL
37,1952-53,40,57,20,North Bay Trappers,36,38,0,NOHA
69,1953-54,59,92,23,North Bay Trappers,37,8,0,NOHA
34,1954-55,50,53,19,North Bay Trappers,38,4,0,NOHA
4,1955-56,6,4,0,North Bay Trappers,39,2,0,NOHA
1,1956-57,4,2,1,North Bay Trappers,40,0,0,NOHA
1,1958-59,4,2,1,North Bay Trappers,42,0,0,NOHA
