assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,1936-37,4,0,0,Falconbridge Falcons,20,0,0,NOHA
0,1938-39,5,0,0,Providence Reds,22,2,0,IAHL
3,1940-41,4,3,0,Providence Reds,24,5,0,AHL
8,1947-48,9,9,1,Cleveland Barons,31,10,0,AHL
5,1949-50,5,6,1,Buffalo Bisons,33,9,0,AHL
3,1950-51,4,3,0,Buffalo Bisons,34,0,0,AHL
0,1951-52,3,1,1,Buffalo Bisons,35,0,0,AHL
5,1952-53,7,5,0,North Bay Trappers,36,2,0,NOHA
7,1953-54,6,9,2,North Bay Trappers,37,2,0,NOHA
7,1954-55,13,11,4,North Bay Trappers,38,24,0,NOHA
