goals_allowed_precentage,goalie_point_share,goals_saved_aboved_average,bad_start,year,awards,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0.5,0,0,1948-49,[],0,60,0,0,0,0,0,0,BOS,1,0,0,0.00,22,NHL,0,0,1,0,1,0
0,0.4,0,0,1949-50,[],5,120,0,0,0,0,0,0,BOS,0,0,0,2.50,23,NHL,0,0,2,0,0,2
