pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Oshawa Generals,22,0,41,OHA-Jr.,28,1946-47,18,19
24,Oshawa Generals,20,0,38,OHA-Jr.,33,1947-48,19,18
47,Toronto Marlboros,14,0,35,OHA-Sr.,36,1948-49,20,21
36,Toronto Marlboros,23,0,44,OHA-Sr.,39,1949-50,21,21
41,Pittsburgh Hornets,16,0,43,AHL,71,1950-51,22,27
22,Pittsburgh Hornets,25,0,38,AHL,57,1951-52,23,13
16,Pittsburgh Hornets,18,0,35,AHL,48,1952-53,24,17
2,Cleveland Barons,15,0,38,AHL,59,1953-54,25,23
8,2 Teams,17,0,29,AHL,59,1954-55,26,12
0,Cleveland Barons,4,0,7,AHL,21,1954-55,26,3
8,Buffalo Bisons,13,0,22,AHL,38,1954-55,26,9
20,Buffalo Bisons,16,0,33,AHL,56,1955-56,27,17
22,Buffalo Bisons,18,0,37,AHL,64,1956-57,28,19
31,Calgary Stampeders,23,0,48,WHL,65,1957-58,29,25
6,Calgary Stampeders,15,0,34,WHL,35,1958-59,30,19
8,Quebec Aces,12,0,20,AHL,48,1959-60,31,8
12,Clinton Comets,41,0,62,EHL,61,1960-61,32,21
