pim,team,assists,plus_minus,points,league,games_played,year,age,goals
76,Niagara Falls Thunder,75,0,139,Minor-ON,69,2006-07,15,64
43,Guelph Storm,14,2,21,OHL,56,2007-08,16,7
36,Guelph Storm,36,3,58,OHL,67,2008-09,17,22
54,Guelph Storm,54,19,93,OHL,61,2009-10,18,39
60,Guelph Storm,53,3,95,OHL,62,2010-11,19,42
0,Milwaukee Admirals,1,-2,1,AHL,4,2010-11,19,0
32,Milwaukee Admirals,24,-2,40,AHL,74,2011-12,20,16
28,Milwaukee Admirals,30,8,41,AHL,50,2012-13,21,11
38,Milwaukee Admirals,32,-8,49,AHL,65,2013-14,22,17
30,Bridgeport Sound Tigers,17,11,33,AHL,46,2015-16,24,16
2,San Antonio Rampage,0,-6,1,AHL,4,2015-16,24,1
24,2 Teams,47,7,66,AHL,56,2016-17,25,19
18,Bakersfield Condors,37,12,50,AHL,40,2016-17,25,13
6,Hartford Wolf Pack,10,-5,16,AHL,16,2016-17,25,6
