average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,19,0,13,-1,9,1,0,0,0,1984-85,TOR,1,0,[],11.1,,10
,3,0,0,NHL,20,2,28,0,9,1,0,0,0,1985-86,TOR,1,2,[],11.1,,15
,31,0,0,NHL,21,22,92,-3,51,3,1,0,5,1986-87,TOR,4,27,[],7.8,,61
,25,3,0,NHL,22,14,131,-20,109,7,1,0,3,1987-88,TOR,8,17,[],7.3,,65
,25,1,0,NHL,23,11,72,-3,92,11,0,0,3,1988-89,TOR,11,14,[],12.0,,59
,15,0,0,NHL,24,13,92,-8,44,1,0,0,1,1989-90,TOR,1,14,[],2.3,,48
,24,0,0,NHL,25,19,113,-4,90,2,0,0,3,1990-91,TOR,2,22,[],2.2,,72
,17,0,0,NHL,26,12,91,-22,82,1,1,1,2,1991-92,TOR,2,15,[],2.4,,74
,43,2,0,NHL,27,14,66,4,113,6,5,0,18,1992-93,TOR,11,32,[],9.7,,69
,28,1,0,NHL,28,11,44,8,74,2,2,1,12,1993-94,TOR,4,24,[],5.4,,45
,32,2,1,NHL,29,16,64,-8,82,3,3,0,9,1994-95,TOR,7,25,[],8.5,,47
,25,2,0,NHL,30,13,116,-15,109,6,1,2,3,1995-96,TOR,7,18,[],6.4,,74
,21,0,0,NHL,31,16,101,-20,101,0,0,0,5,1996-97,SJS,0,21,[],0.0,,79
,30,2,0,NHL,32,8,41,-11,122,6,7,0,9,1997-98,TOT,13,17,[],10.7,,75
,21,1,0,NHL,32,5,31,-13,100,4,4,0,8,1997-98,SJS,8,13,[],8.0,,64
,9,1,0,NHL,32,3,10,2,22,2,3,0,1,1997-98,STL,5,4,[],22.7,,11
18:07,9,1,0,NHL,33,5,27,-10,61,3,1,0,0,1998-99,TOT,4,5,[],6.6,924,51
17:36,5,0,0,NHL,33,3,16,-6,36,1,1,0,0,1998-99,STL,2,3,[],5.6,493,28
18:45,4,1,0,NHL,33,2,11,-4,25,2,0,0,0,1998-99,DET,2,2,[],8.0,431,23
15:58,9,2,0,NHL,34,6,45,-8,61,3,0,0,0,1999-00,TOT,3,6,[],4.9,862,54
16:07,7,1,0,NHL,34,6,30,-10,41,1,0,0,0,1999-00,PHX,1,6,[],2.4,661,41
15:31,2,1,0,NHL,34,0,15,2,20,2,0,0,0,1999-00,DET,2,0,[],10.0,202,13
18:36,11,0,1,NHL,35,5,53,17,66,2,0,0,3,2000-01,DET,3,8,[],4.5,1265,68
12:44,4,0,0,NHL,36,4,25,3,26,0,0,0,0,2001-02,COL,0,4,[],0.0,458,36
19:31,1,0,0,NHL,37,1,0,3,9,0,0,0,0,2002-03,CHI,0,1,[],0.0,98,5
