pim,team,assists,plus_minus,points,league,games_played,year,age,goals
65,Cardinal Broncos,14,0,24,ON-Jr.B,35,1980-81,15,10
169,Brockville Braves,16,0,21,ON-Jr.A,48,1981-82,16,5
108,Windsor Spitfires,24,0,36,OHL,70,1982-83,17,12
184,Windsor Spitfires,48,0,57,OHL,68,1983-84,18,9
148,Windsor Spitfires,40,0,57,OHL,53,1984-85,19,17
90,St. Catharines Saints,25,0,33,AHL,58,1985-86,20,8
33,Newmarket Saints,8,0,9,AHL,11,1986-87,21,1
2,Newmarket Saints,1,0,1,AHL,2,1987-88,22,0
6,Canada,3,0,3,WC-A,6,1991-92,26,0
2,Cincinnati Mighty Ducks,1,1,1,AHL,2,2000-01,35,0
30,2 Teams,8,7,9,AHL,24,2002-03,37,1
20,Springfield Falcons,5,4,6,AHL,15,2002-03,37,1
10,Norfolk Admirals,3,3,3,AHL,9,2002-03,37,0
42,Lausitzer Fuchse Weisswasser,19,0,25,German-3,25,2003-04,38,6
