age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
25,,11.8,0,3,-3,NHL,6,0,1965-66,0,17,2,,0,4,,CBH,5
26,,8.3,0,1,-2,NHL,6,0,1966-67,0,12,1,,0,12,,CBH,2
27,,0.0,0,4,0,NHL,11,0,1967-68,0,20,0,,0,4,,CBH,4
30,,8.6,1,14,11,NHL,18,0,1970-71,0,35,3,,1,4,,CBH,17
31,,7.1,0,2,-5,NHL,8,0,1971-72,0,28,2,,2,4,,CBH,4
32,,6.1,1,0,3,NHL,16,0,1972-73,0,33,2,,1,10,,CBH,17
33,,0,0,13,0,WHA,12,0,1973-74,0,0,0,,0,36,,CHC,13
35,,0,0,2,-3,WHA,7,0,1975-76,0,0,0,,0,2,,INR,2
36,,0,0,6,-1,WHA,9,0,1976-77,0,0,2,,0,0,,INR,8
