year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1989-90,22,1,26,2,0,AHL,5,Utica Devils,3
1993-94,26,1,83,4,0,IHL,9,San Diego Gulls,5
1994-95,27,0,0,1,0,IHL,5,San Diego Gulls,1
1996-97,29,0,34,0,0,IHL,3,Cincinnati Cyclones,0
